phrase_id,sent_id,sent,ground,three-scale,five-scale,vector,three-scale,five-scale
105850,5288,"For those who like quirky , slightly strange French films , this is a must !",0.76389,positive,positive,,,
223413,1489,"For those who pride themselves on sophisticated , discerning taste , this might not seem like the proper cup of tea , however it is almost guaranteed that even the stuffiest cinema goers will laugh their \*\*\* off for an hour-and-a-half .",0.83333,positive,positive,,,
184000,11115,"Forages for audience sympathy like a temperamental child begging for attention , giving audiences no reason to truly care for its decrepit freaks beyond the promise of a reprieve from their incessant whining .",0.19444,negative,very negative,,,
145457,7469,"Forced , familiar and thoroughly condescending .",0.25,negative,negative,,,
25346,677,Ford deserves to be remembered at Oscar time for crafting this wonderful portrait of a conflicted soldier .,0.83333,positive,positive,,,
65609,4292,Forget about one Oscar nomination for Julianne Moore this year - she should get all five .,0.95833,positive,positive,,,
105864,6496,Forget the Psychology 101 study of romantic obsession and just watch the procession of costumes in castles and this wo n't seem like such a bore .,0.34722,neutral,negative,,,
105866,5738,"Forget the misleading title , what 's with the unexplained baboon cameo ?",0.375,neutral,negative,,,
184005,10690,"Forgettable , if good-hearted , movie .",0.375,neutral,negative,,,
45288,1408,Forgettable horror -- more gory than psychological -- with a highly satisfying quotient of Friday-night excitement and Milla power .,0.5,neutral,neutral,,,
184012,9704,Formula 51 has dulled your senses faster and deeper than any recreational drug on the market .,0.54167,neutral,neutral,,,
145463,8769,Formula 51 is so trite that even Yu 's high-energy action stylings ca n't break through the stupor .,0.16667,negative,very negative,,,
184013,10461,Formula 51 promises a new kind of high but delivers the same old bad trip .,0.25,negative,negative,,,
145467,6757,"Formulaic to the 51st power , more like .",0.27778,negative,negative,,,
223415,11714,"Formuliac , but fun .",0.63889,neutral,positive,,,
105870,4679,"Fortunately , Elling never gets too cloying thanks to the actors ' perfect comic timing and sweet , genuine chemistry .",0.69444,positive,positive,,,
223416,11048,"Fortunately , you still have that option .",0.54167,neutral,neutral,,,
223418,8665,"Fortunately for all involved , this movie is likely to disappear as quickly as an ice cube thrown into a pot of boiling water .",0.069444,negative,very negative,,,
65613,3035,Foster and Whitaker are especially fine .,0.81944,positive,positive,,,
65615,3393,Foster breathes life into a roll that could have otherwise been bland and run of the mill .,0.70833,positive,positive,,,
18876,365,"Foster nails the role , giving a tight , focused performance illuminated by shards of feeling .",0.66667,positive,positive,,,
25348,1001,Frailty is n't as gory or explicit .,0.56944,neutral,neutral,,,
105875,5475,"Franco is an excellent choice for the walled-off but combustible hustler , but he does not give the transcendent performance SONNY needs to overcome gaps in character development and story logic .",0.19444,negative,very negative,,,
25357,992,Francophiles will snicker knowingly and you 'll want to slap them .,0.27778,negative,negative,,,
184020,10541,Frank Capra played this story straight .,0.66667,positive,positive,,,
223424,6031,Frank McKlusky C.I. is that movie !,0.47222,neutral,neutral,,,
105878,6359,"Frankly , it 's kind of insulting , both to men and women .",0.055556,negative,very negative,,,
223425,6587,"Frankly , it 's pretty stupid .",0.20833,negative,negative,,,
223427,5420,Fred Schepisi 's film is paced at a speed that is slow to those of us in middle age and deathly slow to any teen .,0.125,negative,very negative,,,
65632,3830,Fred Schepisi 's tale of four Englishmen facing the prospect of their own mortality views youthful affluence not as a lost ideal but a starting point .,0.66667,positive,positive,,,
105890,4475,"Frei assembles a fascinating profile of a deeply humanistic artist who , in spite of all that he 's witnessed , remains surprisingly idealistic , and retains an extraordinary faith in the ability of images to communicate the truth of the world around him .",0.73611,positive,positive,,,
145494,8203,Frenetic but not really funny .,0.29167,negative,negative,,,
65658,3336,Frequent flurries of creative belly laughs and genuinely enthusiastic performances ... keep the movie slaloming through its hackneyed elements with enjoyable ease .,0.76389,positive,positive,,,
65663,2495,"Fresh and raw like a blown-out vein , Narc takes a walking-dead , cop-flick subgenre and beats new life into it .",0.90278,positive,positive,,,
45315,1403,Fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away .,0.625,neutral,positive,,,
105901,5105,Fresnadillo has something serious to say about the ways in which extravagant chance can distort our perspective and throw us off the path of good sense .,0.68056,positive,positive,,,
25362,805,Frida 's artistic brilliance is undeniable -- it 's among the most breathtakingly designed films I 've ever seen .,0.97222,positive,positive,,,
184051,9509,"Frida is certainly no disaster , but neither is it the Kahlo movie Frida fans have been looking for .",0.56944,neutral,neutral,,,
223430,1815,Frida is n't that much different from many a Hollywood romance .,0.33333,neutral,negative,,,
145503,8966,Friday After Next has the same problem that Next Friday did -- it 's called Where 's Chris Tucker When You Need Him ?,0.31944,negative,negative,,,
184053,10523,Friday After Next is a lot more bluster than bite .,0.31944,negative,negative,,,
145504,7140,Friday After Next is the kind of film that could only be made by African-Americans because of its broad racial insensitivity towards African-Americans .,0.27778,negative,negative,,,
65680,3817,"From a deceptively simple premise , this deeply moving French drama develops a startling story that works both as a detailed personal portrait and as a rather frightening examination of modern times .",0.90278,positive,positive,,,
105911,6479,"From beginning to end , this overheated melodrama plays like a student film .",0.44444,neutral,neutral,,,
223433,11573,From blushing to gushing -- Imamura squirts the screen in ` Warm Water Under a Red Bridge ',0.68056,positive,positive,,,
223434,5452,"From both a great and a terrible story , Mr. Nelson has made a film that is an undeniably worthy and devastating experience .",0.63889,neutral,positive,,,
65682,2613,"From its invitingly upbeat overture to its pathos-filled but ultimately life-affirming finale , Martin is a masterfully conducted work .",0.68056,positive,positive,,,
184066,10797,"From its nauseating spinning credits sequence to a very talented but underutilized supporting cast , Bartleby squanders as much as it gives out .",0.22222,negative,negative,,,
25370,983,"From spiritual rebirth to bruising defeat , Vincent 's odyssey resonates in a profound way , comparable to the classic films of Jean Renoir .",0.75,positive,positive,,,
25372,758,"From the big giant titles of the opening credits to Elmer Bernstein 's perfectly melodic score , Haynes gets just about everything right .",0.79167,positive,positive,,,
223435,11092,"From the choppy editing to the annoying score to ` special effects ' by way of replacing objects in a character 's hands below the camera line , `` Besotted '' is misbegotten",0.16667,negative,very negative,,,
65684,3931,"From the dull , surreal ache of mortal awareness emerges a radiant character portrait .",0.75,positive,positive,,,
145511,7514,"From the opening scenes , it 's clear that All About the Benjamins is a totally formulaic movie .",0.29167,negative,negative,,,
223437,1732,"From the opening strains of the Average White Band 's `` Pick up the Pieces '' , you can feel the love .",0.66667,positive,positive,,,
145513,8714,"Frustratingly , Dridi tells us nothing about El Gallo other than what emerges through his music .",0.38889,neutral,negative,,,
65686,2693,"Fubar is very funny , but not always in a laugh-out-loud way .",0.48611,neutral,neutral,,,
65690,3635,Fudges fact and fancy with such confidence that we feel as if we 're seeing something purer than the real thing .,0.90278,positive,positive,,,
65693,2595,Fulfills the minimum requirement of Disney animation .,0.44444,neutral,neutral,,,
65696,2781,Fulford-Wierzbicki ... deftly captures the wise-beyond-her-years teen .,0.63889,neutral,positive,,,
184077,10374,"Full Frontal , which opens today nationwide , could almost be classified as a movie-industry satire , but it lacks the generous inclusiveness that is the genre 's definitive , if disingenuous , feature .",0.34722,neutral,negative,,,
105914,6733,Full Frontal had no effect and elicited no sympathies for any of the characters .,0.22222,negative,negative,,,
25373,852,Full Frontal is the antidote for Soderbergh fans who think he 's gone too commercial since his two Oscar nominated films in 2000,0.80556,positive,positive,,,
105919,4658,"Full of bland hotels , highways , parking lots , with some glimpses of nature and family warmth , Time Out is a discreet moan of despair about entrapment in the maze of modern life .",0.36111,neutral,negative,,,
